city,lat,lon,date,rainfall_weekly,rainfall_30d,rainfall_90d,temp_mean,temp_max,temp_min,humidity_mean,wind_speed,solar_radiation,et0,Sample_ID,Soil_Collection_Date,Depth_cm,pH,Org_Carbon_pct,Nitrogen_pct,Texture_Code
Bhandara,21.1777,79.657,2020-05-10,0.0,4.21,24.55,39.04,45.0,33.09,46.85,10.81,31.37,7.17,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-05-17,0.0,4.21,24.55,40.69,46.27,34.96,46.37,12.45,31.55,7.25,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-05-24,0.0,4.21,24.55,40.49,45.89,34.78,47.63,11.5,31.67,7.19,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-05-31,0.0,0.0,24.55,41.91,47.27,36.38,43.06,13.37,31.76,7.32,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-06-07,160.03,160.03,178.48,33.01,36.7,29.32,87.45,18.76,10.22,5.12,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-06-14,59.37,219.4,237.85,34.19,37.8,30.59,82.42,18.3,12.5,5.19,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-06-21,40.22,259.62,275.17,35.22,38.56,31.88,83.72,19.54,13.63,5.1,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-06-28,68.63,328.26,343.8,33.92,37.22,30.62,85.63,16.86,13.62,4.93,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-07-05,115.43,333.33,453.98,35.72,39.0,32.43,86.82,17.03,10.2,5.1,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-07-12,40.77,305.89,488.67,36.3,39.93,32.66,84.8,18.74,12.44,5.4,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-07-19,0.0,224.83,488.67,36.07,39.78,32.35,78.61,16.86,15.78,5.42,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-07-26,93.2,254.97,577.66,36.15,39.84,32.46,86.01,16.74,12.34,5.4,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-08-02,11.5,181.92,589.16,36.39,39.79,33.0,81.76,19.5,12.27,5.16,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-08-09,56.56,179.45,645.71,35.9,39.51,32.28,82.6,17.12,13.29,5.24,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-08-16,3.26,164.52,648.98,35.84,39.24,32.43,79.0,17.62,14.26,5.01,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-08-23,9.5,97.47,658.48,34.35,37.99,30.72,83.38,17.1,13.0,4.97,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-08-30,22.81,92.89,673.73,34.3,37.42,31.19,81.44,19.09,13.88,4.54,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-09-06,43.66,108.45,564.91,33.07,36.59,29.55,85.6,17.48,10.5,4.61,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-09-13,25.18,101.14,530.72,32.84,36.52,29.15,85.25,18.85,12.33,4.61,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-09-20,49.46,141.84,539.96,31.83,35.24,28.41,88.49,18.51,11.05,4.25,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-09-27,69.7,210.8,511.75,30.44,33.8,27.08,83.4,19.08,10.75,3.99,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-10-04,42.65,217.42,468.24,30.5,35.64,25.35,65.35,12.6,18.92,4.82,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-10-11,0.0,171.24,427.47,31.33,38.12,24.55,48.1,6.13,25.75,5.45,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-10-18,0.0,141.77,427.47,29.96,35.84,24.08,48.55,7.86,24.91,4.74,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-10-25,0.0,42.65,334.27,28.19,34.49,21.9,45.54,6.65,24.07,4.58,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-11-01,9.16,9.16,331.93,26.4,32.59,20.2,50.26,5.89,20.75,4.24,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-11-08,0.0,9.16,275.37,24.67,30.53,18.82,44.48,8.45,22.49,3.82,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-11-15,0.0,9.16,272.11,24.93,31.48,18.38,43.22,7.1,21.79,3.94,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-11-22,13.36,22.52,275.97,23.02,29.02,17.03,52.14,8.07,18.88,3.49,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-11-29,0.0,13.36,245.69,22.32,28.87,15.76,46.42,6.9,20.68,3.52,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-12-06,0.0,13.36,209.51,16.98,23.32,10.65,41.47,7.36,20.3,2.93,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-12-13,0.0,13.36,184.33,16.44,22.21,10.68,43.41,6.81,20.05,2.72,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-12-20,0.0,0.0,134.87,14.14,19.52,8.76,47.2,5.47,19.94,2.43,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2020-12-27,0.0,0.0,65.17,14.41,19.5,9.31,46.34,5.38,19.97,2.41,S_0007,2020-07-31,0-20,7.92,0.66,0.051,SiCL
Bhandara,21.1777,79.657,2021-01-03,0.0,0.0,22.52,14.57,20.49,8.66,46.17,6.83,20.13,2.62,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-01-10,0.0,0.0,22.52,14.53,20.22,8.84,45.86,7.68,20.41,2.6,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-01-17,0.0,0.0,22.52,14.62,20.22,9.02,45.22,5.89,20.84,2.65,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-01-24,0.0,0.0,22.52,14.02,20.3,7.74,43.12,7.53,21.39,2.82,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-01-31,0.0,0.0,13.36,13.99,19.35,8.7,46.27,6.39,22.04,2.67,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-02-07,0.0,0.0,13.36,15.15,20.88,9.43,41.92,7.69,22.78,2.97,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-02-14,0.0,0.0,0.0,14.07,20.64,7.51,42.17,7.25,23.58,3.19,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-02-21,0.0,0.0,0.0,15.69,22.41,8.98,41.56,8.26,24.43,3.51,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-02-28,0.0,0.0,0.0,16.17,22.39,9.95,46.47,7.3,25.3,3.55,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-03-07,14.61,14.61,14.61,30.13,36.52,23.75,51.48,12.81,23.38,5.23,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-03-14,0.0,14.61,14.61,30.74,37.08,24.39,43.18,11.45,27.0,5.45,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-03-21,9.73,24.33,24.33,31.47,37.61,25.33,51.58,9.83,24.84,5.59,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-03-28,0.0,24.33,24.33,31.54,37.3,25.78,40.41,11.59,28.54,5.56,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-04-04,0.0,9.73,24.33,33.21,38.79,27.62,44.78,12.16,29.2,5.8,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-04-11,0.39,10.12,24.72,34.98,41.07,28.89,43.05,12.18,26.57,6.42,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-04-18,3.76,4.15,28.48,35.35,41.72,28.98,44.82,10.52,27.03,6.71,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-04-25,0.0,4.15,28.48,36.71,42.46,30.96,43.35,11.12,30.71,6.65,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-05-02,0.0,4.15,28.48,37.85,43.97,31.73,46.5,13.72,31.04,7.06,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-05-09,0.0,4.15,28.48,39.65,45.37,33.91,47.94,12.45,31.31,7.1,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-05-16,0.0,3.76,28.48,40.37,46.67,34.07,43.62,11.98,31.5,7.62,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-05-23,0.0,0.0,28.48,40.62,46.1,34.98,45.65,11.45,31.64,7.21,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-05-30,0.0,0.0,28.48,42.78,47.63,36.29,46.52,11.15,31.74,7.51,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-06-06,27.31,27.31,41.18,34.38,37.68,31.08,79.83,16.55,15.89,4.99,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-06-13,22.46,49.77,63.64,33.15,36.62,29.68,82.05,17.81,13.64,4.99,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-06-20,62.89,112.66,116.81,35.29,39.04,31.54,84.27,16.68,13.64,5.4,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-06-27,17.72,130.38,134.52,33.42,37.0,29.85,82.24,18.63,12.49,5.1,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-07-04,27.96,140.58,162.49,35.69,39.64,31.75,80.73,18.68,11.34,5.57,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-07-11,38.22,146.79,200.32,36.6,39.94,33.26,81.66,15.4,13.58,5.2,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-07-18,2.72,86.63,199.29,36.39,40.06,32.73,78.87,17.84,14.67,5.41,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-07-25,9.0,88.28,208.29,35.13,38.72,31.53,80.68,19.56,14.61,5.21,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-08-01,12.43,73.66,220.72,36.16,39.85,32.47,80.56,20.21,13.41,5.36,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-08-08,0.0,38.08,220.72,35.73,39.3,32.16,81.98,18.68,15.54,5.2,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-08-15,116.68,138.11,337.4,35.57,39.08,32.06,83.5,18.18,11.0,5.06,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-08-22,110.68,239.79,448.07,34.83,38.92,30.74,91.09,18.35,9.79,5.35,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-08-29,7.52,234.87,455.59,33.53,37.02,30.03,78.77,16.62,13.94,4.76,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-09-05,8.15,243.02,436.43,31.85,35.61,28.09,81.78,17.57,13.71,4.7,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-09-12,32.22,186.54,446.2,31.92,35.59,28.25,84.38,19.03,12.41,4.56,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-09-19,26.81,118.9,410.12,30.83,34.42,27.24,84.89,17.2,13.15,4.31,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-09-26,11.59,86.3,403.99,31.33,34.8,27.87,81.62,18.09,12.82,4.17,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-10-03,14.39,85.02,390.42,29.49,34.24,24.75,66.89,13.2,17.17,4.56,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-10-10,0.0,52.79,352.2,30.35,36.97,23.73,44.4,8.6,25.99,5.33,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-10-17,0.0,52.79,349.48,30.07,35.42,24.72,43.83,8.0,25.15,4.59,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-10-24,0.0,25.98,335.07,28.11,33.48,22.74,49.29,7.07,24.31,4.27,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-10-31,0.0,0.0,328.04,26.4,33.32,19.48,47.21,6.54,23.48,4.52,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-11-07,0.0,0.0,316.33,26.0,31.58,20.43,46.74,6.71,22.7,3.88,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-11-14,4.16,4.16,215.53,25.86,32.03,19.69,46.29,6.98,19.62,3.93,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-11-21,0.25,4.42,105.1,23.36,29.32,17.4,46.14,7.71,19.08,3.55,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-11-28,16.35,20.77,113.94,22.17,28.56,15.77,50.08,4.15,18.57,3.47,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-12-05,0.0,20.77,105.79,17.74,24.52,10.97,42.37,8.02,20.39,3.12,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-12-12,0.0,16.61,73.56,15.94,22.03,9.85,45.39,8.76,20.11,2.77,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-12-19,0.0,16.61,46.75,15.55,21.89,9.22,43.55,8.85,19.96,2.78,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2021-12-26,0.0,0.0,21.88,14.72,20.73,8.71,46.39,7.38,19.95,2.64,S_0044,2021-06-19,0-20,7.13,0.61,0.045,SiC
Bhandara,21.1777,79.657,2022-01-02,0.0,0.0,20.77,14.69,20.12,9.33,46.82,7.67,20.09,2.51,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-01-09,0.0,0.0,20.77,14.07,20.44,7.71,48.59,6.13,20.36,2.71,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-01-16,0.0,0.0,20.77,14.41,21.22,7.77,43.99,5.31,20.77,2.87,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-01-23,0.0,0.0,20.77,14.1,20.59,7.62,44.33,7.94,21.3,2.86,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-01-30,0.0,0.0,20.77,14.36,20.95,7.77,46.91,8.2,21.94,2.98,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-02-06,0.0,0.0,20.77,14.07,19.59,8.56,45.93,6.53,22.67,2.81,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-02-13,0.0,0.0,16.61,15.17,21.11,9.24,45.23,6.46,23.46,3.12,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-02-20,0.0,0.0,16.35,15.38,21.2,9.55,44.92,6.39,24.31,3.21,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-02-27,0.0,0.0,0.0,16.86,22.46,11.27,47.94,6.68,25.17,3.4,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-03-06,70.02,70.02,70.02,26.68,32.81,20.56,58.0,10.9,20.39,4.77,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-03-13,0.0,70.02,70.02,29.96,35.6,24.32,43.51,13.23,26.88,5.05,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-03-20,0.0,70.02,70.02,30.92,37.24,24.6,43.9,11.16,27.69,5.61,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-03-27,0.0,70.02,70.02,32.95,38.56,27.34,46.22,10.79,28.43,5.65,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-04-03,0.0,70.02,70.02,34.43,39.95,28.91,43.76,10.28,29.11,5.9,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-04-10,0.38,0.38,70.4,33.42,39.42,27.42,45.65,9.49,26.55,6.14,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-04-17,1.06,1.45,71.47,35.53,41.3,29.76,45.16,10.68,27.0,6.39,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-04-24,17.37,18.82,88.84,37.63,43.24,32.03,56.13,12.08,27.37,6.65,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-05-01,0.0,18.82,88.84,37.15,42.92,31.37,44.02,11.62,31.0,6.77,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-05-08,0.0,18.43,88.84,38.88,44.5,33.25,43.71,12.38,31.27,6.93,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-05-15,22.7,40.07,111.54,40.23,46.41,34.01,52.88,10.32,28.1,7.51,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-05-22,0.0,22.7,111.54,40.9,46.74,34.62,44.02,11.36,31.63,7.56,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-05-29,0.0,22.7,111.54,41.61,47.01,35.77,47.05,12.45,31.73,7.39,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-06-05,36.6,59.3,78.12,37.63,41.62,33.15,73.81,12.49,18.16,6.0,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-06-12,130.72,190.02,208.83,33.69,37.51,29.88,86.44,18.51,9.09,5.28,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-06-19,108.11,275.43,316.94,35.23,39.27,31.19,83.66,18.42,12.5,5.6,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-06-26,45.83,321.26,362.77,34.81,38.35,31.26,83.81,17.77,13.63,5.18,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-07-03,52.42,337.54,414.81,36.07,39.5,32.63,80.12,19.73,12.48,5.24,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-07-10,256.91,466.96,671.72,36.29,39.7,32.88,89.04,18.0,9.06,5.21,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-07-17,42.81,432.77,713.47,36.02,39.71,32.33,89.09,19.84,12.42,5.4,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-07-24,96.09,448.24,792.2,36.72,40.46,32.99,88.56,19.64,11.24,5.48,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-07-31,66.8,462.62,859.0,35.85,39.35,32.35,85.11,18.07,11.18,5.2,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-08-07,39.55,393.15,898.55,35.63,39.32,31.94,81.03,18.07,12.22,5.29,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-08-14,61.23,276.45,937.08,35.5,38.72,32.29,85.65,19.15,11.01,4.85,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-08-21,53.97,253.9,991.05,34.32,37.81,30.83,83.15,18.64,11.99,4.91,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-08-28,82.6,258.6,1073.65,33.53,36.8,30.27,85.38,17.08,10.74,4.6,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-09-04,20.53,226.8,1039.0,33.26,36.65,29.87,83.93,17.97,12.69,4.59,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-09-11,10.6,170.13,937.47,32.71,36.02,29.4,82.18,17.38,13.48,4.4,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-09-18,8.1,165.09,837.45,31.74,35.8,27.68,84.04,17.35,13.17,4.69,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-09-25,0.0,39.23,765.04,30.29,33.71,26.86,77.07,17.76,13.84,4.06,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-10-02,16.71,52.26,730.66,30.66,35.06,26.26,73.91,13.79,16.29,4.47,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-10-09,0.0,24.81,499.0,30.94,36.17,25.72,44.51,8.38,26.11,4.8,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-10-16,1.49,18.2,413.21,29.89,35.14,24.65,44.34,8.9,22.57,4.57,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-10-23,0.0,18.2,345.71,28.2,34.2,22.19,46.05,7.57,24.42,4.56,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-10-30,0.0,1.49,294.79,27.39,33.78,21.0,44.43,8.73,23.6,4.45,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-11-06,8.93,10.41,264.16,25.11,31.59,18.63,54.13,8.08,20.4,4.12,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-11-13,0.0,8.93,202.93,24.46,30.39,18.53,45.92,8.29,22.08,3.75,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-11-20,0.0,8.93,126.48,23.79,29.34,18.23,43.62,6.83,21.43,3.47,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-11-27,0.0,8.93,66.36,23.84,29.79,17.89,44.94,7.19,20.88,3.49,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-12-04,0.0,8.93,45.83,20.37,26.54,14.2,45.85,6.9,20.44,3.2,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-12-11,0.0,0.0,27.13,16.79,23.94,9.64,45.13,6.1,20.14,3.08,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-12-18,0.0,0.0,27.13,14.91,20.07,9.74,42.96,8.22,19.97,2.45,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2022-12-25,0.0,0.0,27.13,14.78,20.75,8.82,44.68,6.91,19.94,2.62,S_0081,2022-01-16,0-20,7.86,0.93,0.091,SiC
Bhandara,21.1777,79.657,2023-01-01,0.0,0.0,10.41,13.67,19.81,7.53,43.98,6.16,20.06,2.59,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
Bhandara,21.1777,79.657,2023-01-08,0.0,0.0,10.41,12.16,18.19,6.85,44.73,6.63,20.32,2.4,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
Bhandara,21.1777,79.657,2023-01-15,0.0,0.0,8.93,14.0,19.53,8.56,44.94,6.34,20.71,2.55,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
Bhandara,21.1777,79.657,2023-01-22,0.0,0.0,8.93,14.23,20.43,8.02,44.04,5.55,21.22,2.8,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
Bhandara,21.1777,79.657,2023-01-29,0.0,0.0,8.93,14.47,20.81,8.12,44.52,9.28,21.84,2.93,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
Bhandara,21.1777,79.657,2023-02-05,0.0,0.0,0.0,14.09,19.57,8.61,45.48,7.53,22.56,2.79,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
Bhandara,21.1777,79.657,2023-02-12,0.0,0.0,0.0,16.22,22.83,9.61,42.68,8.05,23.35,3.37,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
Bhandara,21.1777,79.657,2023-02-19,0.0,0.0,0.0,14.47,20.49,8.46,46.23,7.2,24.18,3.15,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
Bhandara,21.1777,79.657,2023-02-26,0.0,0.0,0.0,15.86,22.34,9.37,46.6,8.56,25.05,3.55,S_0118,2023-10-04,0-20,7.92,0.36,0.028,SiC
