city,lat,lon,date,rainfall_30d,rainfall_90d,temp_mean,temp_max,humidity_mean,drought_index,Sample_ID,Soil_Collection_Date,Depth_cm,pH,Org_Carbon_pct,Nitrogen_pct,Texture_Code
Amravati,20.932,77.7523,2020-03-29,26.1,26.1,32.3,44.7,39.4,29.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-04-05,26.1,26.1,33.5,44.7,42.5,26.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-04-12,26.1,26.1,34.5,46.9,43.1,30.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-04-19,0.0,26.1,36.1,48.0,44.3,29.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-04-26,0.0,26.1,36.9,48.0,48.7,30.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-05-03,0.0,26.1,37.7,47.8,44.3,30.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-05-10,0.0,26.1,39.8,48.0,46.4,30.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-05-17,0.0,26.1,40.6,48.0,43.1,30.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-05-24,0.0,26.1,42.4,48.0,45.9,30.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-05-31,0.0,26.1,41.6,48.0,45.1,30.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-06-07,16.9,43.0,34.3,47.6,79.7,69.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-06-14,18.5,18.5,34.0,45.3,75.6,70.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-06-21,84.5,84.5,34.9,47.0,86.0,27.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-06-28,133.4,133.4,35.2,45.2,86.5,10.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-07-05,181.3,186.3,35.2,46.4,86.4,9.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-07-12,248.4,266.9,35.9,46.3,84.6,9.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-07-19,278.3,351.3,36.2,48.0,82.2,10.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-07-26,308.5,424.0,37.1,48.0,84.5,10.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-08-02,367.7,529.3,35.6,48.0,83.1,10.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-08-09,298.9,554.7,35.4,46.8,84.1,10.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-08-16,245.3,569.5,34.5,45.2,80.4,9.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-08-23,247.9,621.7,35.2,46.1,79.7,7.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-08-30,194.0,691.5,34.0,44.2,88.6,9.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-09-06,275.8,796.8,32.1,43.7,90.0,4.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-09-13,284.9,826.8,31.4,43.1,82.2,4.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-09-20,232.6,748.0,31.2,44.9,79.3,3.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-09-27,229.4,722.3,30.1,42.0,84.5,3.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-10-04,88.8,683.0,30.9,44.0,60.8,1.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-10-11,35.3,599.0,30.0,41.7,47.1,4.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-10-18,25.2,528.3,29.8,41.7,44.5,1.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-10-25,3.3,455.6,28.4,40.4,47.3,1.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-11-01,0.0,350.3,27.0,35.2,45.5,0.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-11-08,0.0,324.8,26.1,36.8,43.4,0.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-11-15,0.0,310.1,25.1,36.7,44.6,0.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-11-22,10.9,268.8,24.6,37.5,51.5,0.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-11-29,10.9,155.0,23.4,35.7,46.1,0.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-12-06,10.9,76.9,17.0,28.5,46.6,0.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-12-13,10.9,45.2,15.1,27.4,44.4,11.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-12-20,0.0,32.1,15.3,28.5,41.6,20.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2020-12-27,0.0,14.2,14.8,27.4,43.4,20.0,S_0004,2020-08-08,0-20,8.11,0.34,0.028,SiCL
Amravati,20.932,77.7523,2021-01-03,0.0,10.9,13.3,23.1,48.0,20.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-01-10,0.0,10.9,13.8,26.2,48.1,20.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-01-17,0.0,10.9,13.8,26.2,44.9,20.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-01-24,0.0,10.9,14.0,26.3,44.3,20.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-01-31,0.0,10.9,13.7,24.5,46.9,20.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-02-07,0.0,10.9,14.7,24.9,44.7,20.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-02-14,0.0,10.9,14.7,27.2,43.9,20.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-02-21,0.0,0.0,15.9,26.7,46.4,37.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-02-28,0.0,0.0,16.2,28.8,47.0,50.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-03-07,0.0,0.0,30.0,44.6,46.6,53.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-03-14,9.1,9.1,31.4,42.3,51.0,53.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-03-21,60.8,60.8,31.2,41.3,49.7,14.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-03-28,60.8,60.8,32.8,44.2,48.6,4.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-04-04,76.2,76.2,33.5,43.0,52.1,7.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-04-11,104.6,104.6,34.8,46.7,53.0,9.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-04-18,53.0,113.7,36.2,47.8,50.8,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-04-25,65.7,126.5,37.5,48.0,51.3,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-05-02,65.7,126.5,37.4,48.0,46.1,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-05-09,21.8,126.5,39.0,48.0,41.3,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-05-16,12.7,126.5,38.3,48.0,43.9,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-05-23,0.0,126.5,40.9,48.0,45.1,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-05-30,0.0,126.5,41.6,48.0,43.0,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-06-06,17.3,143.8,34.0,48.0,76.8,7.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-06-13,28.2,145.5,33.7,45.6,81.9,7.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-06-20,69.0,134.7,34.6,46.1,84.4,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-06-27,144.4,210.1,35.6,48.0,84.6,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-07-04,162.0,229.6,35.5,46.0,81.8,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-07-11,216.9,256.1,36.5,48.0,84.1,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-07-18,189.3,271.0,35.4,46.6,78.5,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-07-25,223.8,368.2,35.6,47.9,87.6,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-08-01,241.8,421.2,35.6,48.0,85.0,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-08-08,301.5,505.3,34.9,47.4,89.6,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-08-15,260.2,515.1,35.9,48.0,79.2,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-08-22,220.7,588.8,34.9,45.8,85.1,10.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-08-29,192.9,603.9,33.1,44.7,83.9,6.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-09-05,188.9,627.6,33.9,45.8,83.5,7.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-09-12,174.3,640.6,32.0,43.3,84.1,4.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-09-19,179.9,686.2,31.7,41.5,84.7,4.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-09-26,171.4,630.9,30.2,42.0,81.9,4.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-10-03,202.2,662.3,30.1,41.9,68.3,6.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-10-10,158.0,605.8,31.2,42.9,43.4,6.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-10-17,109.1,572.1,28.6,41.0,45.9,3.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-10-24,86.8,476.2,27.8,41.6,47.1,1.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-10-31,28.9,449.4,28.0,40.1,50.3,1.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-11-07,26.2,365.3,26.9,39.8,42.8,0.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-11-14,52.2,370.8,25.2,36.3,54.8,0.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-11-21,52.2,307.7,24.6,37.2,48.8,0.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-11-28,26.0,292.7,23.8,33.7,47.2,0.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-12-05,26.0,251.6,18.1,31.0,46.9,0.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-12-12,0.0,161.3,15.6,26.1,44.9,0.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-12-19,0.0,141.4,14.8,28.0,40.6,0.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2021-12-26,0.0,121.3,14.7,26.4,43.9,0.0,S_0041,2021-08-12,0-20,8.69,1.2,0.1,CL
Amravati,20.932,77.7523,2022-01-02,0.0,54.9,15.0,28.4,44.4,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-01-09,0.0,52.2,14.1,27.0,41.9,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-01-16,0.0,52.2,13.4,24.7,43.0,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-01-23,0.0,52.2,13.4,25.2,43.3,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-01-30,0.0,26.0,14.5,25.4,42.6,14.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-02-06,0.0,26.0,14.0,27.6,46.7,20.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-02-13,0.0,0.0,14.9,28.3,45.6,50.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-02-20,0.0,0.0,15.3,26.4,47.7,50.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-02-27,0.0,0.0,16.2,27.3,44.7,50.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-03-06,0.0,0.0,27.8,41.4,46.3,51.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-03-13,0.0,0.0,30.8,42.2,41.2,53.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-03-20,6.9,6.9,31.9,46.0,51.8,57.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-03-27,6.9,6.9,32.6,45.7,40.5,59.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-04-03,10.5,10.5,34.0,47.4,45.9,46.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-04-10,10.5,10.5,33.6,47.4,46.8,29.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-04-17,20.0,27.0,35.0,47.7,51.7,30.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-04-24,20.0,27.0,37.3,48.0,43.8,30.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-05-01,16.5,27.0,38.3,48.0,45.7,30.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-05-08,16.5,27.0,38.5,48.0,43.0,30.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-05-15,16.5,27.0,39.5,48.0,44.3,30.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-05-22,0.0,27.0,41.6,48.0,45.5,30.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-05-29,0.0,27.0,42.4,48.0,42.5,30.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-06-05,0.0,27.0,35.8,48.0,70.2,57.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-06-12,31.5,56.6,34.0,47.7,83.7,61.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-06-19,71.2,91.3,33.2,43.0,83.2,9.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-06-26,90.5,110.5,35.5,47.0,80.0,7.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-07-03,170.0,186.5,35.9,46.5,87.6,9.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-07-10,261.4,299.0,35.9,48.0,85.1,9.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-07-17,299.9,346.6,35.6,48.0,88.6,10.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-07-24,280.5,371.0,36.2,48.0,84.8,10.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-07-31,281.6,448.5,35.9,47.5,85.9,9.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-08-07,201.0,477.5,35.2,47.0,85.1,9.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-08-14,186.0,532.6,34.8,45.8,81.0,10.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-08-21,167.7,532.6,34.4,46.1,81.8,10.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-08-28,146.0,580.5,34.7,46.3,86.2,9.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-09-04,121.8,599.3,33.3,45.9,82.3,6.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-09-11,75.9,577.0,31.8,42.0,78.2,3.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-09-18,200.4,659.6,30.2,39.8,89.8,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-09-25,176.9,619.1,30.5,40.8,82.1,4.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-10-02,204.9,615.2,29.2,41.3,74.2,1.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-10-09,197.0,506.5,30.8,44.8,42.7,4.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-10-16,171.4,454.2,29.6,42.2,46.1,4.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-10-23,92.0,443.2,29.5,42.2,51.4,3.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-10-30,58.6,396.4,27.7,38.4,57.8,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-11-06,58.6,340.9,25.9,38.2,43.4,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-11-13,64.6,328.3,25.6,36.7,54.4,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-11-20,75.8,322.2,24.9,37.5,52.6,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-11-27,27.7,298.2,23.1,35.4,49.7,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-12-04,27.7,283.4,19.3,35.4,47.3,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-12-11,21.8,274.2,16.3,28.1,46.6,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-12-18,6.0,149.7,15.7,27.5,47.1,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2022-12-25,0.0,121.6,15.9,29.2,47.5,0.0,S_0078,2022-02-02,0-20,8.51,0.5,0.043,C
Amravati,20.932,77.7523,2023-01-01,0.0,86.3,14.2,25.1,45.5,0.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-01-08,0.0,86.3,12.8,26.6,41.5,0.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-01-15,0.0,81.9,13.6,26.7,47.3,0.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-01-22,0.0,57.4,15.1,25.3,47.1,0.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-01-29,0.0,27.7,14.3,25.9,45.4,17.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-02-05,0.0,27.7,14.8,25.9,44.7,20.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-02-12,0.0,21.8,15.5,26.4,45.1,20.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-02-19,0.0,0.0,15.7,26.9,46.1,37.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-02-26,0.0,0.0,15.4,27.6,43.4,50.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-03-05,0.0,0.0,25.7,41.8,47.3,53.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-03-12,8.3,8.3,29.9,42.5,53.8,54.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-03-19,37.5,37.5,31.9,44.6,51.5,33.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-03-26,37.5,37.5,32.5,46.6,44.9,26.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-04-02,37.5,37.5,33.2,46.6,44.3,29.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-04-09,29.2,37.5,35.6,45.3,47.2,29.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-04-16,0.0,37.5,34.6,46.7,45.1,30.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-04-23,0.0,37.5,36.7,48.0,46.7,30.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-04-30,4.0,41.5,38.1,48.0,42.6,30.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-05-07,11.1,48.6,38.6,48.0,49.7,30.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-05-14,11.1,48.6,40.1,48.0,41.8,30.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-05-21,20.8,58.3,40.4,48.0,52.7,24.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-05-28,20.8,58.3,42.3,48.0,46.2,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-06-04,28.9,69.2,37.6,48.0,65.8,7.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-06-11,76.8,117.0,33.9,46.6,82.0,6.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-06-18,98.5,109.6,34.9,47.6,80.6,9.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-06-25,133.0,153.8,35.4,47.8,87.2,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-07-02,252.3,276.9,36.4,47.2,88.0,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-07-09,262.5,334.9,34.7,47.0,83.0,6.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-07-16,261.7,355.2,35.8,46.8,80.6,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-07-23,242.3,390.1,35.8,47.6,84.1,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-07-30,157.9,423.1,36.2,48.0,82.0,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-08-06,149.2,453.8,36.0,48.0,85.3,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-08-13,159.5,483.4,35.7,45.6,82.6,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-08-20,172.7,527.3,34.1,45.3,84.4,7.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-08-27,215.6,621.9,33.3,46.2,86.9,4.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-09-03,235.8,628.3,34.4,44.8,85.2,10.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
Amravati,20.932,77.7523,2023-09-10,287.8,668.9,33.0,44.4,83.5,7.0,S_0115,2023-06-09,0-20,7.37,0.39,0.038,SiC
